,index,Date,spx,dax,ftse,nikkei,spx_norm,dax_norm,ftse_norm,nikkei_norm,spx_ret,ftse_ret,dax_ret,nikkei_ret,spx_ret_norm,ftse_ret_norm,dax_ret_norm,nikkei_ret_norm,spx_vol,dax_vol,ftse_vol,nikkei_vol
683,683,1996-08-20,665.6900024414062,2562.1201171875,3883.199951171875,21127.009765625,142.50942143343767,115.37807975197072,114.11107702532692,116.56918109401222,-0.1335195513845644,0.5046975760652828,0.22963783618581424,0.09759883003552794,-22.43513653865017,39.94153142674772,118.03994725037627,-4717019784.507903,0.017827470601935333,0.052733535808102854,0.25471964328617186,0.009525531624303871
684,684,1996-08-21,665.0700073242188,2534.43994140625,3872.10009765625,21275.01953125,142.37669427046706,114.13157865804722,113.78489854999265,117.38583131400195,-0.09313571105374896,-0.2858429556859443,-1.080362142101099,0.700571293651886,-15.649486329510594,-22.621478562773618,-555.3348367284219,-33859101091.79893,0.008674260673487416,1.1671823580852752,0.08170619531527672,0.490800137489077
685,685,1996-08-22,670.6799926757812,2559.419921875,3891.10009765625,21363.240234375,143.57766734167015,115.25648383302001,114.34322943450633,117.87259282132854,0.8435180191230129,0.49068979418946945,0.9856213225115873,0.41466802413703263,141.73536186719312,38.832962084343244,506.635539031877,-20041195915.413754,0.7115226485852116,0.9714493913894904,0.2407764741217039,0.17194957024171068
686,686,1996-08-23,667.030029296875,2562.1201171875,3907.5,21228.80078125,142.79629137466821,115.37807975197072,114.82515427563915,117.13081738167278,-0.544218318537304,0.42147212696039826,0.1055002850224751,-0.629302725850911,-91.44437767059877,33.3551080940984,54.22994871313771,30414641314.890057,0.2961735782315704,0.011130310139823485,0.17763875380452207,0.39602192076338677
687,687,1996-08-26,663.8800048828125,2554.419921875,3907.5,20883.740234375,142.12194121903588,115.03132249304618,114.82515427563915,115.22693103792163,-0.47224626714077456,0.0,-0.3005399809651643,-1.6254358898113996,-79.35099671399863,0.0,-154.48553291127286,78558454521.41754,0.2230165368283958,0.09032428015854134,0.0,2.6420418318869765
688,688,1996-08-27,666.4000244140625,2563.590087890625,3905.699951171875,20910.26953125,142.66142134354175,115.4442758666183,114.7722583359352,115.37330756948126,0.3795896114832997,-0.04606650871721296,0.3589921115590755,0.12703326404783777,63.782005511333026,-3.6456820735970985,184.5314805938421,-6139606587.354989,0.14408827314604244,0.1288753361616437,0.0021221232253930576,0.016137450174647672
689,689,1996-08-28,664.8099975585938,2556.639892578125,3918.699951171875,20709.810546875,142.3210319634918,115.1312928086898,115.15427420428665,114.26726653902975,-0.23859945936628435,0.3328468689997477,-0.271111803143953,-0.9586628430370947,-40.09159253024228,26.341346400142747,-139.35866786417455,46332846363.3474,0.056929702009883176,0.07350160980396553,0.1107870382029352,0.9190344466199653
690,690,1996-08-29,657.4000244140625,2548.840087890625,3885.0,20553.16015625,140.73472154604278,114.78004991369548,114.16397296503085,113.402941300589,-1.1146001371434178,-0.859977839380055,-0.3050803013026071,-0.756406681125521,-187.28497814367012,-68.05824621884462,-156.81937816096374,36557664458.72584,1.2423334657201257,0.09307399024288954,0.7395618842247877,0.5721510672513256
691,691,1996-08-30,651.989990234375,2534.489990234375,3867.60009765625,20166.900390625,139.57655357287985,114.13383247028817,113.65266228787098,111.27173650312963,-0.8229440186756087,-0.4478739342020588,-0.5630050203787373,-1.879320565249143,-138.2783362526124,-35.444534839293055,-289.39953454982316,90828878629.85469,0.6772368578739607,0.31697465297166244,0.20059106093763007,3.531845786968358
692,692,1996-09-02,651.989990234375,2538.340087890625,3884.39990234375,20107.109375,139.57655357287985,114.30721109975043,114.14633859370409,110.94183701401565,0.0,0.4343728478464204,0.15190818157044816,-0.2964809388992462,0.0,34.37606514468289,78.08484018708053,14329131343.153795,0.0,0.023076095628040246,0.18867977094620947,0.08790094713057856
693,693,1996-09-03,654.719970703125,2528.72998046875,3855.89990234375,20198.150390625,140.16098166358174,113.87444616687006,113.30884226693358,111.44415971633394,0.4187150891332925,-0.7337040654028404,-0.3785981030564378,0.45278022776458204,70.35621448758465,-58.064998478275776,-194.60948098166728,-21883185399.067425,0.17532232586790106,0.14333652363793312,0.5383216555886555,0.20500993465454678
694,694,1996-09-04,655.6099853515625,2526.179931640625,3872.699951171875,20201.869140625,140.35151400168346,113.7596116846422,113.80252574704306,111.46467807870526,0.13593821607147394,0.4356972238287016,-0.10084306540519838,0.018411339296320328,22.841541982117683,34.48087564393179,-51.83601412862989,-889832917.9603577,0.018479198588694734,0.010169323840317119,0.18983207085203768,0.00033897741468422914
695,695,1996-09-05,649.4400024414062,2532.550048828125,3887.199951171875,20379.8203125,139.03065791017568,114.04647250898776,114.22862036943506,112.44653128984636,-0.9411056951561969,0.374415786991511,0.25216403264525233,0.8808648874828462,-158.13290674800334,29.631091235630425,129.6190105527849,-42572816705.10179,0.8856799294554286,0.06358669935991589,0.14018718154847254,0.7759229500001673
696,696,1996-09-06,655.6799926757812,2542.739990234375,3893.0,20152.529296875,140.3665010125052,114.50534868124498,114.39905965324712,111.1924433779573,0.9608262827847547,0.14920891389640367,0.40235893505697895,-1.1152748755374975,161.4465343889082,11.808324046266517,206.82317974557412,53902015538.09546,0.9231871456899694,0.1618927126201862,0.022263299986144406,1.2438380480051805
697,697,1996-09-09,663.760009765625,2549.7099609375,3910.800048828125,20202.26953125,142.09625293370408,114.81922226986379,114.92212896938364,111.46688725112443,1.2323110633389645,0.45723218155984124,0.27411260018301853,0.24681881684556206,207.0638095874774,36.18514218251477,140.90115724695102,-11928926215.873068,1.5185905568276092,0.07513771757909538,0.20906126785397164,0.06091952834904311
698,698,1996-09-10,663.8099975585938,2568.77001953125,3916.10009765625,20559.58984375,142.10695420821412,115.67753993645348,115.07787533518218,113.43841737670581,0.007531004012495401,0.1355233906605191,0.747538303797568,1.7687137177695655,1.2654259360624938,10.725258102738259,384.2545436480281,-85483172255.36954,5.6716021436221834e-05,0.5588135156445451,0.018366589416123676,3.1283482154262385
699,699,1996-09-11,667.280029296875,2568.699951171875,3905.60009765625,20571.0390625,142.8498108134876,115.67438459931616,114.76932405689833,113.50158893144354,0.5227447237980076,-0.2681238920906104,-0.0027277007611514748,0.05568797255690594,87.83619426258106,-21.219200111263824,-1.4021106421704792,-2691438700.796283,0.2732620462586553,7.440351442386335e-06,0.07189042150981728,0.0031011502874987093
700,700,1996-09-12,671.1500244140625,2588.0400390625,3932.60009765625,20443.9296875,143.67829068111064,116.54531262024912,115.56274162962828,112.80025751173501,0.5799656736715786,0.6913150175360316,0.7529134682235483,-0.6179044948279477,97.45096460874049,54.710348945932765,387.01752093366764,29863756829.65455,0.336360182637328,0.5668786906324121,0.4779164534708437,0.3818059647285813
701,701,1996-09-13,680.5399780273438,2614.5,3967.89990234375,20842.640625,145.68847087280326,117.7368646723177,116.6000559019615,115.00016218320548,1.3990841498484619,0.8976199921405081,1.0223938014144895,1.9502656465492763,235.086499358477,71.03722868032884,525.5375699082344,-94257704077.70515,1.9574364583571933,1.0452890851707708,0.8057216502903259,3.8035360921102663
702,702,1996-09-16,683.97998046875,2630.239990234375,3977.199951171875,20842.640625,146.42489887360918,118.44567213078707,116.87334561186819,115.00016218320548,0.5054813166711636,0.23438214312392347,0.6020267827261394,0.0,84.93544383317371,18.548893791876957,309.45775686026576,-0.0,0.25551136150361314,0.3624362471195863,0.054934989015363346,0.0
703,703,1996-09-17,682.9400024414062,2626.429931640625,3972.300048828125,21310.58984375,146.20226271197737,118.27409655111755,116.72935788504628,117.58209203643177,-0.1520480214393105,-0.12319979895167865,-0.14485592979712747,2.245153227795482,-25.548454035750268,-9.74997478680375,-74.45979545949669,-108509827329.97864,0.023118600823609028,0.020983240397390322,0.015178190461734041,5.040713016280472
704,704,1996-09-18,681.469970703125,2621.199951171875,3955.699951171875,21156.75,145.88756161725917,118.03857866904141,116.24155013728694,116.7332741107286,-0.21525049536212926,-0.4178963686579329,-0.19912887854894867,-0.7218938794184449,-36.168292983193275,-33.07212424518468,-102.35753267124934,34889636589.82808,0.04633277575364203,0.03965231027216195,0.17463737493748696,0.5211307731418122
705,705,1996-09-19,683.0,2625.4599609375,3974.300048828125,21322.849609375,146.21510685464324,118.23041657046736,116.78812955710036,117.64973581826197,0.2245189608716558,0.4702100231525286,0.1625213583466012,0.7850903819112132,37.725662574790306,37.21220252995465,83.54029494847413,-37943967799.14255,0.05040876379088811,0.02641319191882436,0.22109746587310147,0.6163669077694945
706,706,1996-09-20,687.030029296875,2641.5,3964.10009765625,21112.240234375,147.07784648022147,118.9527359081764,116.48839546447986,116.48768957287155,0.5900482133052609,-0.25664773787984485,0.6109420559120782,-0.9877168336234088,99.14512213842319,-20.310982604769986,314.040444077974,47737046069.067856,0.3481568940247307,0.37325019568207685,0.06586806135884155,0.9755845434230526
707,707,1996-09-23,686.47998046875,2624.179931640625,3919.699951171875,21112.240234375,146.96009326180334,118.17277394812933,115.18366004031368,116.48768957287155,-0.08006183204072315,-1.1200561386082608,-0.6556906439286414,0.0,-13.452697486937119,-88.64072185311396,-337.04240689358704,-0.0,0.006409896949716963,0.4299302205355564,1.2545257536340475,0.0
708,708,1996-09-24,685.6099853515625,2643.419921875,3910.5,21171.990234375,146.7738466600133,119.03919434458041,114.91331178372025,116.81736275651818,-0.12673277326943344,-0.23471059740489686,0.7331810598195654,0.2830111789970724,-21.294762023520633,-18.57488751090376,376.8745388980578,-13678128416.909737,0.016061195820561622,0.5375544664781411,0.055089064534163575,0.08009532743731296
709,709,1996-09-25,685.8300170898438,2663.10009765625,3935.699951171875,21350.669921875,146.82095056063443,119.92543729454577,115.65383341674624,117.80323558381711,0.03209284330485396,0.6444176236255039,0.7444967641497824,0.8439437460626475,5.392523521773459,50.99891100459496,382.6911114821979,-40788392091.79142,0.0010299505913899094,0.5542754318294967,0.41527407363914165,0.7122410465182545
710,710,1996-09-26,685.8599853515625,2664.9599609375,3933.199951171875,21461.369140625,146.82736609883273,120.00919115626066,115.58036882667867,118.41402326369173,0.004369634015999324,-0.06352110249806531,0.06983827918773944,0.5184812427669216,0.7342245742761558,-5.027030506998037,35.89873048928801,-25058561451.3774,1.9093701433778382e-05,0.004877385239904639,0.004034930462569719,0.26882279910113155
711,711,1996-09-27,686.1900024414062,2659.860107421875,3946.39990234375,21547.01953125,146.89801541662973,119.77953318601098,115.96826042738024,118.88660296173225,0.04811726837725683,0.3356033594972052,-0.19136698450925582,0.3990909902521933,8.085089222636716,26.55949377602293,-98.36771296981745,-19288346962.28604,0.00231527151608896,0.036621322760165755,0.11262961490581036,0.15927361850047625
712,712,1996-09-30,687.3300170898438,2655.489990234375,3953.699951171875,21556.400390625,147.14206719355093,119.58273689765493,116.18277846523289,118.93836225504603,0.16613687817972345,0.18497995663819822,-0.16429876049894876,0.04353669128760451,27.91578841762108,14.639227731157828,-84.45392686467127,-2104158769.9451618,0.02760146229130427,0.026994082701490923,0.034217584357869694,0.0018954434882721787
713,713,1996-10-01,689.0800170898438,2654.340087890625,3992.199951171875,21462.970703125,147.51670326528682,119.53095418714337,117.31413315227373,118.42285995336846,0.2546084059313225,0.9737714160273692,-0.04330283103980426,-0.4334197074045476,42.781557395328754,77.06381694746808,-22.258805328554168,20947477895.776592,0.0648254403708891,0.001875135176061835,0.9482307706719477,0.18785264276664365
714,714,1996-10-02,694.010009765625,2685.2900390625,4015.10009765625,21498.599609375,148.57210503085338,120.9247006827402,117.98707310185866,118.61944396932303,0.715445601891318,0.5736222324649098,1.1660130257261203,0.16600174664922474,120.21550101061882,45.396196676234474,599.3616658998343,-8022980633.2947,0.5118624092656303,1.359586376162982,0.3290424655780271,0.027556579890593395
715,715,1996-10-03,692.780029296875,2685.2900390625,4000.0,21331.5,148.30879357306802,120.9247006827402,117.54334410813986,117.6974647189671,-0.1772280588813624,-0.37608271995670517,0.0,-0.7772581117429289,-29.779426745010472,-29.76301153517823,0.0,37565428698.541046,0.031409784854855655,0.0,0.14143821225003353,0.6041301722701834
716,716,1996-10-04,701.4600219726562,2704.25,4024.800048828125,21148.029296875,150.1669869209258,121.778510724848,118.27211427646563,116.68515725779378,1.2529218956543575,0.6200012207031147,0.7060675257306359,-0.8600928351264581,210.52702401844292,49.06660823378356,362.9374622090108,41568888872.214355,1.5698132766101087,0.49853135089138223,0.38440151367335235,0.7397596850358685
717,717,1996-10-07,703.3400268554688,2705.2099609375,4031.5,21161.009765625,150.56945414614935,121.82173994305,118.46899794299148,116.75677754997851,0.2680131189124024,0.166466683825095,0.03549823194970436,0.06137909385210971,45.03393588876571,13.17409593155341,18.247034096916703,-2966494577.34458,0.07183103190915356,0.0012601244715550115,0.027711156823724145,0.0037673931621060924
718,718,1996-10-08,700.6400146484375,2702.60009765625,4035.60009765625,21038.529296875,149.99144159364582,121.70421188033906,118.58948274041288,116.08098631872588,-0.3838843381490209,0.10170154176485369,-0.09647544253258422,-0.5788025718364453,-64.50364348976002,8.048612712227815,-49.59093996290858,27973933516.23901,0.14736718507611182,0.00930751101185796,0.010343203597348279,0.3350124171644835
719,719,1996-10-09,696.739990234375,2685.22998046875,4009.300048828125,20870.830078125,149.15653312155524,120.92199610805106,117.81663381804657,115.1556986979666,-0.5566374075878899,-0.6517010653111832,-0.6427187360262376,-0.7971052366997466,-93.53114290944424,-51.57531919195232,-330.37450168262916,38524654142.66604,0.3098452035261667,0.41308737363916453,0.4247142785277311,0.6353767583741591
720,720,1996-10-10,694.6099853515625,2683.52001953125,3994.699951171875,20870.830078125,148.70054645751227,120.84499268885298,117.38759774234131,115.1556986979666,-0.30571015194578166,-0.3641557747846136,-0.06368024154123075,0.0,-51.36812496022212,-28.819118641675264,-32.7333355742639,-0.0,0.0934586970027129,0.0040551731627494906,0.1326094283089822,0.0
721,721,1996-10-11,700.6599731445312,2692.68994140625,4028.10009765625,20968.16015625,149.99571426368828,121.25793506821904,118.3690889702101,115.69272157194223,0.870990616397016,0.8361115200799185,0.34171244515632804,0.46634502681812684,146.3515507662884,66.16947681004545,175.64927309457804,-22538781634.034107,0.7586246538516539,0.1167673951747165,0.699082474010352,0.21747768403799944
722,722,1996-10-14,703.5399780273438,2700.830078125,4038.699951171875,21029.25,150.61225924418952,121.62450388645183,118.68057452753085,116.02978740085501,0.41104173111061737,0.26314771874196285,0.30230501453498704,0.2913457513428641,69.06686897104059,20.825388066951092,155.39280704752812,-14080944133.411673,0.16895530471441308,0.09138832181299872,0.0692467218790992,0.08488234682553801
723,723,1996-10-15,702.5700073242188,2718.72998046875,4050.800048828125,21429.9296875,150.4046100933794,122.43057708587574,119.03614601316852,118.24055473475737,-0.13787001924818743,0.29960377850646314,0.6627555909099136,1.9053446390147055,-23.166140646402706,23.710503680406767,340.6739772952576,-92086640334.38503,0.01900814220749557,0.4392449732823488,0.08976242409534982,3.6303381934220784
724,724,1996-10-16,704.4099731445312,2705.06005859375,4024.39990234375,21397.189453125,150.79850584597952,121.81498950053322,118.26035563748898,118.05990908957338,0.2618907441438001,-0.651726724749413,-0.5028054265485804,-0.15277807651462583,44.005200303227646,-51.5773498679592,-258.45534434914595,7383871397.804858,0.06858676186819336,0.2528132969666999,0.42474772375259706,0.023341140663508862
725,725,1996-10-17,706.989990234375,2717.5,4042.10009765625,21423.740234375,151.35083011315126,122.37518827577867,118.7804906745886,118.2064041620921,0.3662664056737208,0.4398219794755409,0.45987671758818127,0.12408536788517388,61.54332257410894,34.807306887331656,236.38884770652817,-5997132701.992853,0.13415107992514663,0.21148659537967984,0.19344337362978314,0.015397178523198942
726,726,1996-10-18,710.8200073242188,2727.56005859375,4053.10009765625,21612.30078125,152.1707515744201,122.82821553041548,119.10373487088599,119.24679505411606,0.5417356883050228,0.27213576443538834,0.3701953484360532,0.8801476530809094,91.02722417016656,21.536697822642413,190.29024191974943,-42538152264.32074,0.2934775559833169,0.13704459600369082,0.07405787428483317,0.7746598912238328
