date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm
1999-09-07,1403.28,5638.95,6562.6,17937.73,6.418734453679531,7.395683946497833,1.6982772380641054,7.9123477214618765,298.63375186209834,253.4416503741657,190.4421964143727,98.97219213628773
1999-09-08,1297.8,5087.3,6126.45,17190.45,-7.516675218060542,-9.782849643993996,-6.645993965806241,-4.165967488639866,276.1864226431156,228.64783478280413,177.7854195323246,94.8490427890958
1999-09-09,1347.66,5436.86,6260.58,17677.56,3.841886269070738,6.871228352957348,2.1893592537276962,2.8336081952479386,286.7971908916791,244.35874963482325,181.67778106663417,97.53669303868186
1999-09-10,1347.66,5436.86,6260.58,17677.56,0.0,0.0,0.0,0.0,286.7971908916791,244.35874963482325,181.67778106663417,97.53669303868186
1999-09-13,1344.13,5446.91,6168.97,17909.29,-0.26193550302004986,0.1848493431870546,-1.46328295461442,1.3108709573040667,286.0459672270696,244.81044517854335,179.01932106396438,98.81527322044074
1999-09-14,1336.29,5401.47,6115.96,17777.22,-0.5832769151793427,-0.834234455865801,-0.859300661212492,-0.7374385025872066,284.37752713343264,242.7681520933055,177.48100685436364,98.08657134927647
1999-09-15,1317.97,5387.18,6067.69,17777.22,-1.3709598964296577,-0.26455761116881416,-0.7892464960529533,0.0,280.4788252819749,242.12589046944876,176.08024422660606,98.08657134927647
1999-09-16,1318.48,5304.42,6014.61,17291.59,0.03869587319893508,-1.5362397395297767,-0.8747974929503632,-2.731754458796154,280.58735901255585,238.4062563203668,174.53989866453082,95.40708706296235
1999-09-17,1335.42,5303.94,6039.8,17342.27,1.2848128147563864,-0.009049057201360178,0.41881352240629166,0.29309045611189966,284.1923813577357,238.38468280186072,175.2708953621321,95.68671612959825
1999-09-20,1335.53,5351.98,6056.53,17575.26,0.008237108924524783,0.9057417693262071,0.2769959270174427,1.3434804094273556,284.21579059374335,240.54383244567293,175.75638860353223,96.97224841522379
1999-09-21,1307.58,5282.76,5957.34,17932.79,-2.092802108526204,-1.2933531141745558,-1.6377364596559363,2.0342800049615306,278.26771653543307,237.43275129778198,172.87796214719762,98.9449354750963
1999-09-22,1310.51,5238.76,5913.93,17325.76,0.22407806788113938,-0.832897954856926,-0.7286809213507994,-3.385028208103713,278.89125345818263,235.45517876806224,171.61823341981093,95.59562149877428
1999-09-23,1280.41,5299.57,5969.71,17325.76,-2.2968157434891667,1.1607708694423735,0.9431968251230494,0.0,272.48563524154076,238.18827389379535,173.23693114875886,95.59562149877428
1999-09-24,1277.36,5186.53,5937.64,16871.73,-0.23820494997697228,-2.1330032436593926,-0.537212025374767,-2.62054882440943,271.8365609704192,233.1077102856244,172.3062815222375,93.09049156340126
1999-09-27,1283.31,5239.64,6078.58,16821.06,0.4658044717229304,1.0239987043360488,2.373670347141288,-0.30032486295120675,273.10278782719723,235.4947302186566,176.39626463299265,92.81091767219287
1999-09-28,1282.2,5119.1,6007.18,17325.7,-0.08649507913129906,-2.3005397317372944,-1.1746164400238124,3.000048748414197,272.86656735475634,230.07708038382887,174.3242851090256,95.59529044620922
1999-09-29,1268.37,5135.62,6020.64,17282.28,-1.078614880673856,0.3227129768904602,0.2240652019749767,-0.25061036494918865,269.923387954884,230.81956897907818,174.71488517054655,95.35571873994772
1999-09-30,1282.71,5149.83,6029.84,17605.46,1.1305849239575227,0.27669492680533203,0.15280767493157654,1.8700078924771546,272.9751010853373,231.45823501651725,174.98186292433502,97.13887820631307
1999-10-01,1282.71,5149.83,6029.84,17605.46,0.0,0.0,0.0,0.0,272.9751010853373,231.45823501651725,174.98186292433502,97.13887820631307
1999-10-04,1282.71,5149.83,6029.84,17605.46,0.0,0.0,0.0,0.0,272.9751010853373,231.45823501651725,174.98186292433502,97.13887820631307
1999-10-05,1340.3,5261.01,6348.82,16977.01,4.489713185365352,2.15890621632171,5.290024279251182,-3.5696312393995955,285.2309001915301,236.45520124047735,184.23844595731836,93.67137846425818
1999-10-06,1302.82,5201.49,6403.41,17102.62,-2.796388868163846,-1.1313417005480053,0.8598448215573873,0.7398829358055359,277.25473505001065,233.78008494572913,185.8226106942002,94.36443700924906
1999-10-07,1302.82,5201.49,6403.41,17102.62,0.0,0.0,0.0,0.0,277.25473505001065,233.78008494572913,185.8226106942002,94.36443700924906
1999-10-08,1281.43,5000.87,5978.4,17202.09,-1.6418231221503987,-3.8569717523248115,-6.6372448429821045,0.5816067947484127,272.7027027027027,224.76325310681142,173.4891090488047,94.91326698672094
1999-10-11,1373.46,5742.42,6446.96,18567.87,7.181820310122289,14.828419854945253,7.837548507962011,7.939616639605984,292.2877207916578,258.09209195712265,187.08640212653586,102.44901652559231
1999-10-12,1417.04,6097.9,6739.52,18271.85,3.1730083147670785,6.190421459941975,4.5379527715388335,-1.594259330768688,301.5620344754203,274.0690802040495,195.57629469700927,100.81571352035228
1999-10-13,1285.55,5295.43,6113.36,17754.49,-9.279201716253604,-13.1597763164368,-9.290869379421697,-2.831459321305707,273.5794849968078,238.00220229668088,177.40555661959732,97.9611576025394
1999-10-14,1283.42,5220.29,6039.4,17780.26,-0.16568783789038255,-1.418959366850292,-1.2098093356190387,0.14514638268965374,273.126197063205,234.62504775388214,175.2592876337065,98.10334467924041
1999-10-15,1247.41,5184.23,5907.33,17601.57,-2.8057845444203755,-0.6907662217999433,-2.186806636420835,-1.004990928141647,265.4628644392424,233.0043371761163,171.42670590078873,97.11741496501051
1999-10-18,1254.13,5156.28,5869.18,17275.33,0.538716220007851,-0.5391350306602871,-0.6458078353503094,-1.8534710255959985,266.8929559480741,231.74812917144206,170.3196188021985,95.3173718178262
1999-10-19,1261.32,5296.91,5993.69,17254.17,0.5733057976445632,2.72735382872924,2.121420709536914,-0.12248680633020204,268.4230687380294,238.06872064540778,173.9328144678727,95.20062061320867
1999-10-20,1289.43,5291.23,6006.68,17534.71,2.2286176386642653,-0.10723232979228392,0.21672792553504294,1.625925790692917,274.40519259416897,237.81343400975302,174.3097754484936,96.74851205665854
1999-10-21,1283.61,5246.49,5939.3,17448.27,-0.45136222982249397,-0.84555008948769,-1.1217511170896421,-0.4929650960865506,273.1666311981273,235.8026023056698,172.3544535952037,96.27157566123613
1999-10-22,1301.65,5357.75,6058.91,17438.8,1.4054113009403402,2.1206559051861307,2.013873688818535,-0.05427472179191373,277.00574590338374,240.80316411604755,175.82545458766447,96.2193245313813
1999-10-25,1293.63,5320.4,6009.36,17648.79,-0.6161410517420141,-0.6971209929541367,-0.8178038624109041,1.2041539555474046,275.2989997871888,239.1244747072968,174.38754722894504,97.37795333372694
1999-10-26,1281.91,5388.76,6092.4,17671.79,-0.9059777525258439,1.28486579956395,1.3818443228563515,0.1303205488874859,272.8048520961907,242.19690330119784,176.79731165009662,97.50485681700684
1999-10-27,1296.71,5363.86,6045.7,17382.36,1.1545272289006148,-0.4620729073107843,-0.7665287899678241,-1.6378080545321083,275.9544583954033,241.07777702869728,175.4421093564095,95.90791441849791
1999-10-28,1342.44,5478.89,6149.1,17413.71,3.5266173624017627,2.1445377023263212,1.71030649883388,0.18035525670851982,285.68631623749735,246.24778084900788,178.44270715442343,96.08088938375117
1999-10-29,1362.93,5525.4,6255.72,17942.08,1.526325198891576,0.8488945753610588,1.7339122798458284,3.034218440527625,290.04681847201533,248.33816490258206,181.53674716626332,98.9961934472559
1999-11-01,1263.88,5266.47,6085.01,13368.48,-7.267431196026209,-4.686176566402422,-2.7288625449988224,-25.49091298221835,268.96786550329864,236.70060001348347,176.58285886743394,73.76115991990734
1999-11-02,1254.04,4869.29,5888.5,13952.4,-0.7785549261005942,-7.54167402453636,-3.2294112910249972,4.367886251840147,266.8738029367951,218.84941234634488,170.8802720851543,76.98296348324682
1999-11-03,1297.68,4730.05,6335.68,15502.14,3.4799527925744034,-2.859554473034054,7.594124140273428,11.107336372237043,276.1608852947436,212.59129418638625,183.8571320785379,85.53372018664744
1999-11-04,1297.68,4730.05,6335.68,15502.14,0.0,0.0,0.0,0.0,276.1608852947436,212.59129418638625,183.8571320785379,85.53372018664744
1999-11-05,1355.61,5297.49,6378.26,16743.18,4.464120584427578,11.996490523355984,0.6720667710490513,8.005604387523269,288.4890402213237,238.0947886469359,185.0927747694415,92.38121144272156
1999-11-08,1301.93,5019.69,6014.44,17211.16,-3.95984095720745,-5.2439929098497595,-5.704063490669875,2.795048491385743,277.06533304958504,225.6091148115688,174.53496537994997,94.96331109947523
1999-11-09,1301.93,5019.69,6014.44,17211.16,0.0,0.0,0.0,0.0,277.06533304958504,225.6091148115688,174.53496537994997,94.96331109947523
1999-11-10,1335.21,5414.5,6234.78,18062.18,2.556205018702995,7.8652267371092766,3.6635164703613388,4.944582468584335,284.1476909980847,243.35378323108387,180.92908258318388,99.65885033168709
1999-11-11,1381.46,5802.36,6551.44,18327.28,3.463874596505412,7.1633576507526,5.078928205967159,1.467707663194573,293.9902106831241,260.7860850805636,190.11834079129883,101.12155091505687
1999-11-12,1381.46,5802.36,6551.44,18327.28,0.0,0.0,0.0,0.0,293.9902106831241,260.7860850805636,190.11834079129883,101.12155091505687
1999-11-15,1394.39,5859.29,6533.64,18198.09,0.9359662965268578,0.9811524965703589,-0.27169599355255647,-0.7049054742438554,296.74185997020646,263.3447942650397,189.60179687636028,100.40873956701637
1999-11-16,1420.07,5909.52,6582.99,18155.14,1.8416655311641605,0.8572711028127955,0.7553216889819359,-0.23601377946806945,302.2068525218132,265.6023730870357,191.03390037086692,100.171761105848
1999-11-17,1410.71,5870.17,6555.69,18274.82,-0.6591224376263027,-0.665874724173876,-0.4147051719659345,0.6592072548049721,300.21493934879766,263.8337940178431,190.24167290582068,100.83210062232367
1999-11-18,1424.94,5950.05,6550.75,18532.81,1.0087119252007781,1.3607783079536029,-0.07535438679985296,1.4117238911245167,303.2432432432432,267.423987055889,190.0983174597647,102.25557147673172
1999-11-19,1422.0,5955.97,6482.25,18570.84,-0.2063244768200856,0.099494962227209,-1.0456817921612016,0.20520363614584536,302.61757820812943,267.69006045079664,188.11049396688315,102.46540362756366
1999-11-22,1420.94,5819.89,6441.99,18822.12,-0.0745428973277007,-2.2847663772651683,-0.6210806432951577,1.3530890363602222,302.39199829751016,261.57396795433607,186.94217610084795,103.85185177011047
1999-11-23,1404.64,5814.74,6534.2,18822.12,-1.147127957549221,-0.08848964499329481,1.4313899897391957,0.0,298.92317514364765,261.34250207869843,189.61804769615608,103.85185177011047
1999-11-24,1417.08,5818.73,6561.76,18896.21,0.8856361772411336,0.0686187172599162,0.4217807841816912,0.39363259824078956,301.57054692487765,261.5218319512798,190.41782018467896,104.26064651255436
1999-11-25,1417.08,5961.45,6682.76,18721.78,0.0,2.452768903179914,1.8440174587305735,-0.9230951603522608,301.57054692487765,267.9363581204072,193.92915803341864,103.29822153044496
1999-11-26,1416.62,5958.07,6684.79,18914.5,-0.03246111722697842,-0.056697615513001676,0.03037667071688066,1.0293892995217435,301.4726537561183,267.78444459426055,193.9880672551785,104.36156236947565
1999-11-29,1407.83,5888.88,6692.31,18850.27,-0.6204910279397402,-1.1612820930267609,0.11249418455927529,-0.3395807449311339,299.60204298786977,264.6747117912762,194.20629254957953,104.0071705985596
1999-11-30,1388.91,5896.04,6597.17,18558.23,-1.3439122621339061,0.12158508918502786,-1.4216316936902285,-1.5492616286132854,295.5756543945521,264.99651677565794,191.44539434355394,102.39582741346976
1999-12-01,1239.51,5196.13,6033.61,13360.97,-10.756636499125216,-11.870848908759102,-8.54245077813669,-28.005149197956925,263.78165567141946,233.5391806557451,175.09126576474617,73.71972317384508
1999-12-02,1230.13,4896.74,5950.73,13973.69,-0.7567506514670974,-5.761788099989806,-1.373638667398125,4.58589458699481,261.7854862736753,220.08314793590867,172.6861444349648,77.10043196842201
1999-12-03,1294.59,5031.06,6282.22,15488.86,5.240096575158715,2.74304945739412,5.570577055252057,10.843019989709223,275.5032985741647,226.1201375311805,182.30575917445836,85.46044721891018
1999-12-06,1294.59,5031.06,6282.22,15488.86,0.0,0.0,0.0,0.0,275.5032985741647,226.1201375311805,182.30575917445836,85.46044721891018
1999-12-07,1399.1,5652.02,6545.47,18274.18,8.072826145729529,12.342528214730098,4.190397661973,17.98273081427555,297.7442008938072,254.02907930515295,189.94509544454698,100.82856939496283
