,Date,spx,dax,ftse,nikkei,spx_ret,dax_ret,ftse_ret,nikkei_ret,spx_norm,dax_norm,ftse_norm,nikkei_norm,spx_ret_norm,ftse_ret_norm,dax_ret_norm,nikkei_ret_norm,spx_vol,dax_vol,ftse_vol,nikkei_vol
305,1995-03-09,483.1600036621094,1989.199951171875,2986.89990234375,16763.080078125,0.00413731280080043,-1.9799176898492088,-0.17379750485531087,0.8529383459275675,103.4338090239314,89.57818529634882,87.77255075944021,92.49101217060027,0.6951879078871249,-13.754253698200491,-1017.7302815237236,inf,1.7117357211667098e-05,3.9200740585778275,0.030205572693931804,0.7275038219536547
306,1995-03-10,489.57000732421875,2008.8499755859375,3021.10009765625,16358.3798828125,1.3266834203006894,0.9878355568270658,1.1450064090083423,-2.414235292239719,104.80604821923735,90.46307046186661,88.77755209098589,90.25806151262789,222.92108810553043,90.61527464779947,507.7737142826992,-inf,1.7600888977007358,0.9758190873318392,1.3110396766701793,5.828532046295803
307,1995-03-13,490.04998779296875,1974.1400146484375,3011.800048828125,16477.640625,0.09804123242218576,-1.7278523214445562,-0.30783650086072534,0.7290498389318278,104.90880136056448,88.90000219884121,88.50426238107919,90.91608776470869,16.473755438812507,-24.362037498349885,-888.1619870112454,inf,0.00961208325486105,2.9854736447213424,0.09476331126217535,0.5315136676465241
308,1995-03-14,492.8900146484375,2022.5,3050.60009765625,16245.8203125,0.5795381953296985,2.449673528357854,1.2882677534726161,-1.406878070567219,105.51678793471152,91.07776201941576,89.64443425378342,89.63700926332938,97.37913591498034,101.95291081551858,1259.1972597844351,-inf,0.3358645198460038,6.000900395537219,1.6596338046373813,1.979305905442941
309,1995-03-15,491.8800048828125,1995.219970703125,3047.0,16666.830078125,-0.20491585051594097,-1.3488271593016021,-0.1180127693241717,2.591495889567752,105.30056731127799,89.8492804292138,89.53864237437556,91.95994867392001,-34.431774504825356,-9.33947567465477,-693.3329863159173,inf,0.04199050579267146,1.8193347056696296,0.013927013723560163,6.7158509456465545
310,1995-03-16,495.4100036621094,2016.1500244140625,3094.10009765625,16355.6796875,0.7176544572365495,1.0490098344174914,1.5457859421151854,-1.8668840395353992,106.05626152608276,90.7918082170696,90.92271812095944,90.24316306936166,120.58665243189392,122.33278048878977,539.218917824901,-inf,0.5150279199914864,1.1004216327046128,2.389454178840931,3.4852560170720097
311,1995-03-17,495.5199890136719,1979.52001953125,3089.300048828125,16251.23046875,0.022200874174815866,-1.8168293251618506,-0.15513553785028167,-0.6386113004513416,106.07980694325867,89.14227602053718,90.7816646731744,89.66686003211598,3.730387334472179,-12.277354309407137,-933.8985302557455,-inf,0.0004928788141260061,3.300868796768065,0.024067035104096177,0.40782439306415375
312,1995-03-20,496.1400146484375,1984.989990234375,3124.199951171875,16129.9599609375,0.12512626100105173,0.27632813253488653,1.1297025796179527,-0.746223543169211,106.21254063936392,89.38860120716382,91.80722748080737,88.99774481213575,21.024821616153993,89.40413670790423,142.03999972295478,-inf,0.01565658119210332,0.07635723683021782,1.2762279183954568,0.5568495763800113
313,1995-03-21,495.07000732421875,1984.1500244140625,3135.0,16129.9599609375,-0.21566640315777708,-0.04231587184040375,0.3456900645579353,0.0,105.98347587326451,89.35077564123706,92.12459594475463,88.99774481213575,-36.23817749138769,27.357750923038378,-21.751482085265806,,0.04651199745101284,0.0017906330096134752,0.11950162073406946,0.0
314,1995-03-22,495.6700134277344,1978.0699462890625,3139.699951171875,15904.849609375,0.1211962135938327,-0.30643237911385235,0.14991869766747268,-1.395603907930698,106.11192383305803,89.07697593368295,92.26270793922642,87.7556888075674,20.36446027378867,11.86449600377693,-157.5143820687198,-inf,0.014688522189481919,0.09390080296937574,0.022475615910311077,1.9477102678314364
315,1995-03-23,495.95001220703125,1935.0799560546875,3136.39990234375,15813.41015625,0.05648894863754528,-2.1733301350149836,-0.1051071401550141,-0.5749155469606082,106.17186534321038,87.14103917235617,92.16573324548193,87.25116770927033,9.491773021000698,-8.31813018482586,-1117.1494156008314,-inf,0.0031910013181752285,4.723363875764247,0.011047510911565778,0.3305278861370153
316,1995-03-24,500.9700012207031,1935.8699951171875,3153.39990234375,15749.76953125,1.012196570241497,0.040827205099613906,0.542022718062718,-0.40244719115722916,107.24653332277579,87.176616423145,92.66529245794152,86.90002783557247,170.07822466325823,42.89542580389357,20.986267839761265,-inf,1.0245418968086497,0.0016668606762459397,0.29378862689609664,0.16196374167034336
317,1995-03-27,503.20001220703125,1928.8199462890625,3149.800048828125,16096.25,0.44513862724200326,-0.36417986982117956,-0.1141578495308937,2.1999081831802547,107.72392906897343,86.85913673494069,92.55950775281002,88.81174865911316,74.79613118259898,-9.0343991152007,-187.1981261335212,inf,0.19814839746289512,0.1326269775829713,0.013032014609518167,4.839596014423449
318,1995-03-28,503.8999938964844,1911.699951171875,3128.300048828125,16681.73046875,0.1391060557377699,-0.8875890748706428,-0.6825830105628095,3.63737186456472,107.87377957778703,86.08818452675439,91.92771227822877,92.04216221726769,23.37383043507393,-54.01930197547055,-456.24435989269756,inf,0.019350494742919548,0.7878143658297235,0.46591956630898845,13.23047408112703
319,1995-03-29,503.1199951171875,1918.8499755859375,3142.300048828125,16460.73046875,-0.1547923772067139,0.37401394552945,0.44752740406868163,-1.3248026061444929,107.70679918999583,86.41016634233759,92.33911398260726,90.82278525346157,-26.00958497660396,35.4171106057144,192.25310225218297,-inf,0.023960680041305603,0.1398864314505064,0.20028077739245304,1.7551019452472403
320,1995-03-30,502.2200012207031,1949.760009765625,3176.199951171875,16512.220703125,-0.17888255390738905,1.6108624735109212,1.078824485790042,0.31280649709168884,107.51413051687287,87.80211528524468,93.33529095421319,91.10688482657405,-30.057429639916222,85.37766802659307,828.0260977854745,inf,0.03199896809242995,2.594877908565723,1.1638622711401485,0.09784790462277274
321,1995-03-31,500.7099914550781,1914.68994140625,3137.89990234375,16139.9501953125,-0.30066699095112615,-1.7986864118518242,-1.205845016589524,-2.2545150922192225,107.19087101580051,86.2228305682905,92.20981199952249,89.05286635810813,-50.520728422949354,-95.43001375474739,-924.5725909172876,-inf,0.09040063944760457,3.2352728081803903,1.4540622040337894,5.08283830104425
322,1995-04-03,501.8500061035156,1934.9599609375,3143.10009765625,15381.2900390625,0.22767962850602785,1.0586580674447177,0.16572215412657965,-4.7005111358419,107.43492279272166,87.13563552008091,92.36262408628416,84.86692645815886,38.25674591947737,13.115174197505786,544.178365869306,-inf,0.05183801323664285,1.1207569037657845,0.02746383236835382,22.09480493817371
323,1995-04-04,505.239990234375,1965.6800537109375,3188.10009765625,15630.5302734375,0.6754974772601896,1.5876345450865692,1.4317075053879247,1.6204117713275457,108.16064298588294,88.51903097067844,93.68498670750074,86.24212012445076,113.50306360899052,113.3046660659324,816.0863256142743,inf,0.4562968417848804,2.5205834487522374,2.0497863809841146,2.6257343086568743
